state_fips,year,prop_gov,state_name,prop_US_house,prop_US_sen,unified_control,state_house_all,p_comp_elections_state_house,p_third_party_state_house,state_house_uncontested,p_total_uncontested_state_house,party_diff_uncontested_state_house,state_house_contested,state_sen_all,p_comp_elections_state_sen,p_third_party_state_sen,state_sen_uncontested,p_total_uncontested_state_sen,party_diff_uncontested_state_sen,state_sen_contested,p_inc_running_state_house,p_inc_running_state_sen,party_discretion,primary,region,tashjian,citi6016,inst6017_nom,de_ind,de_mor,de_trad,boat_prog,statute,registration,party,primary_binary,prop_pres,party_strength_nogov,party_strength_nogovnopres,party_strength2,party_strength,party_strength_nogovnopres2,h_diffs,s_diffs,middling_party,weak_party,strong_party,recession
29,2000,0.5047,Missouri,0.500065148,0.510485449,1,0.504193912,0.263736264,0.017646042,0.139194139,0.249084249,0.029304029,0.508717866,0.51367637,0.35483871,0.017129825,0.096774194,0.193548387,0,0.539394785,0.754601227,0.705882353,0,1,4,1,41.59892654,61.05411911,1,0,0,1,0,0,Dem,1,0.482880513,0.483163165,0.472689998,0.488606876,0.483163165,0.472689998,1.523,0.957,1,0,0,8
29,2000,0.4953,Missouri,0.499934852,0.489514551,0,0.495806088,0.263736264,0.017646042,0.10989011,0.249084249,-0.029304029,0.491354334,0.48632363,0.35483871,0.017129825,0.096774194,0.193548387,0,0.460620809,0.754601227,0.705882353,0,1,4,1,41.59892654,61.05411911,1,0,0,1,0,0,Rep,1,0.517119487,0.516826424,0.527300984,0.511393124,0.516836835,0.527310002,1.523,0.957,1,0,0,8
29,2002,0.5047,Missouri,0.456826193,0.494251978,0,0.490302328,0.357827476,0.013722528,0.079872204,0.121405751,0.038338658,0.463089562,0.462692812,0.5625,0.008252823,0.09375,0.15625,0.03125,0.424579153,0.429447853,0.117647059,0,1,4,1,48.07903671,38.94140625,1,0,0,1,0,0,Dem,1,0.482880513,0.289516217,0.25045696,0.290756794,0.289516217,0.25045696,1.588,1.16,0,1,0,0
29,2002,0.4953,Missouri,0.543173807,0.505748022,0,0.509697672,0.357827476,0.013722528,0.041533546,0.121405751,-0.038338658,0.536999015,0.537307188,0.5625,0.008252823,0.0625,0.15625,-0.03125,0.575438695,0.429447853,0.117647059,0,1,4,1,48.07903671,38.94140625,1,0,0,1,0,0,Rep,1,0.517119487,0.710379599,0.749414503,0.709243206,0.710483783,0.74954304,1.588,1.16,0,0,1,0
29,2004,0.4849,Missouri,0.454795361,0.432776356,0,0.455173072,0.287719298,0.017338629,0.077192982,0.189473684,-0.035087719,0.474995182,0.509312223,0.5,0.011568593,0.025,0.025,0.025,0.463440683,0.779141104,0.176470588,0,1,4,1,46.94668198,50.94129944,1,0,0,1,0,0,Dem,1,0.463802873,0.393216816,0.381993738,0.394672254,0.393216816,0.381993738,1.767,1.565,0,1,0,2
29,2004,0.5151,Missouri,0.545204639,0.567223644,1,0.544826928,0.287719298,0.017338629,0.112280702,0.189473684,0.035087719,0.525067029,0.490687777,0.5,0.011568593,0,0.025,-0.025,0.536572143,0.779141104,0.176470588,0,1,4,1,46.94668198,50.94129944,1,0,0,1,0,0,Rep,1,0.536197127,0.606762629,0.617982325,0.605327746,0.606783184,0.618006262,1.767,1.565,0,0,1,2
29,2006,0.4849,Missouri,0.486018836,0.511714211,0,0.511182291,0.396428571,0.008145955,0.128571429,0.192857143,0.064285714,0.464418077,0.474398732,0.4375,0.049522943,0.0625,0.0625,0.0625,0.471159431,0.81595092,0.588235294,0,1,4,1,48.95042419,29.82897377,1,0,0,1,0,0,Dem,1,0.463802873,0.327856102,0.302260657,0.326337443,0.327856102,0.302260657,1.812,1.729,0,1,0,4
29,2006,0.5151,Missouri,0.513981164,0.488285789,1,0.488817709,0.396428571,0.008145955,0.064285714,0.192857143,-0.064285714,0.535658268,0.525601268,0.4375,0.049522943,0,0.0625,-0.0625,0.528856143,0.81595092,0.588235294,0,1,4,1,48.95042419,29.82897377,1,0,0,1,0,0,Rep,1,0.536197127,0.672095961,0.697681212,0.673662557,0.672143898,0.697739343,1.812,1.729,0,0,1,4
29,2008,0.5948,Missouri,0.518341297,0.511714211,0,0.527230316,0.316176471,0.017948722,0.161764706,0.25,0.073529412,0.448242589,0.50521316,0.393939394,0.016675642,0.060606061,0.090909091,0.03030303,0.413931207,0.736196319,0.588235294,0,1,4,1,60.45092392,31.27164078,1,0,0,1,0,0,Dem,1,0.499324209,0.370866897,0.350910548,0.369485031,0.370866897,0.350910548,1.811,1.682,0,1,0,0
29,2008,0.4052,Missouri,0.481658703,0.488285789,0,0.472769684,0.316176471,0.017948722,0.088235294,0.25,-0.073529412,0.551813339,0.49478684,0.393939394,0.016675642,0.03030303,0.090909091,-0.03030303,0.586081,0.736196319,0.588235294,0,1,4,1,60.45092392,31.27164078,1,0,0,1,0,0,Rep,1,0.500675791,0.629004582,0.648950774,0.630514969,0.629133103,0.649089452,1.811,1.682,0,0,1,0
29,2010,0.5948,Missouri,0.390903159,0.428297474,0,0.39143344,0.262068966,0.023770057,0.086206897,0.206896552,-0.034482759,0.437602799,0.347010083,0.322580645,0.053538543,0.032258065,0.129032258,-0.064516129,0.380215839,0.570552147,0.352941176,0,1,4,1,42.51294327,49.46998978,1,0,0,1,0,0,Dem,1,0.499324209,0.335456066,0.32801948,0.384264331,0.335456066,0.32801948,NA,NA,0,1,0,0
29,2010,0.4052,Missouri,0.609096841,0.571702526,0,0.60856656,0.262068966,0.023770057,0.120689655,0.206896552,0.034482759,0.562484527,0.652989917,0.322580645,0.053538543,0.096774194,0.129032258,0.064516129,0.619801012,0.570552147,0.352941176,0,1,4,1,42.51294327,49.46998978,1,0,0,1,0,0,Rep,1,0.500675791,0.664314335,0.671701439,0.615735669,0.664543934,0.67198052,NA,NA,0,0,1,0
29,2012,0.562876909,Missouri,0.433408178,0.583577837,0,0.409532168,0.334645669,0.011249471,0.11023622,0.299212598,-0.078740157,0.455199932,0.451056511,0.384615385,0.005316886,0.153846154,0.346153846,-0.038461538,0.465468092,0.662576687,0.294117647,0,1,4,1,45.93095398,47.12830353,1,0,0,1,0,0,Dem,1,0.452213332,0.395896305,0.388023555,0.401124871,0.395896305,0.388023555,2.208,1.989,0,1,0,2
29,2012,0.437123091,Missouri,0.566591822,0.416422163,0,0.590467832,0.334645669,0.011249471,0.188976378,0.299212598,0.078740157,0.544862415,0.548943489,0.384615385,0.005316886,0.192307692,0.346153846,0.038461538,0.534545222,0.662576687,0.294117647,0,1,4,1,45.93095398,47.12830353,1,0,0,1,0,0,Rep,1,0.547786668,0.603948084,0.611825136,0.598875129,0.604103695,0.611976445,2.208,1.989,0,0,1,2
29,2014,0.562876909,Missouri,0.379914534,0.583577837,0,0.345037234,0.148535565,0.016701824,0.052301255,0.29916318,-0.194560669,0.385112911,0.245490472,0.094736842,0.002226628,0,0.526315789,-0.526315789,0.349167165,0.82208589,0.647058824,0,1,4,1,39.98748779,47.16947556,1,0,0,1,0,0,Dem,1,0.452213332,0.161710899,0.098288821,0.22919878,0.161710899,0.098288821,2.282,2.067,0,1,0,4
29,2014,0.437123091,Missouri,0.620085466,0.416422163,0,0.654962766,0.148535565,0.016701824,0.246861925,0.29916318,0.194560669,0.615003062,0.754509528,0.094736842,0.002226628,0.526315789,0.526315789,0.526315789,0.650854937,0.82208589,0.647058824,0,1,4,1,39.98748779,47.16947556,1,0,0,1,0,0,Rep,1,0.547786668,0.838013875,0.901367835,0.77080122,0.838289101,0.901711179,2.282,2.067,0,0,1,4
29,2016,0.469540256,Missouri,0.394160866,0.485392312,0,0.34576338,0.167938931,0.037002048,0.08778626,0.305343511,-0.129770992,0.406336067,0.434640071,0.176470588,0.063911722,0.058823529,0.117647059,0,0.387513078,0.754601227,0.705882353,0,NA,4,1,47.35276794,46.46929169,1,0,0,1,0,0,Dem,NA,0.40181439,0.289174054,0.268522646,0.273754808,0.289174054,0.268522646,2.378,2.087,0,1,0,6
29,2016,0.530459744,Missouri,0.605839134,0.514607688,1,0.65423662,0.167938931,0.037002048,0.217557252,0.305343511,0.129770992,0.59372447,0.565359929,0.176470588,0.063911722,0.058823529,0.117647059,0,0.612499388,0.754601227,0.705882353,0,NA,4,1,47.35276794,46.46929169,1,0,0,1,0,0,Rep,NA,0.59818561,0.710694275,0.731318446,0.726245192,0.710825946,0.731477354,2.378,2.087,0,0,1,6
30,1978,0.6278,Montana,0.506417745,0.556893402,0,0.531693153,0.5,0.001042833,0.11627907,0.168604651,0.063953488,0.502531476,0.540983255,0.636363636,0.000206966,0.113636364,0.136363636,0.090909091,0.469849652,0.83,0.8,0,1,7,0,43.83278275,61.11198807,0,1,0,1,1,0,Dem,1,0.462156539,0.27288745,0.227185201,0.259837856,0.27288745,0.227185201,NA,NA,0,1,0,2
30,1978,0.3722,Montana,0.493582255,0.443106598,0,0.468306847,0.5,0.001042833,0.052325581,0.168604651,-0.063953488,0.498051702,0.459016745,0.636363636,0.000206966,0.022727273,0.136363636,-0.090909091,0.530350994,0.83,0.8,0,1,7,0,43.83278275,61.11198807,0,1,0,1,1,0,Rep,1,0.537843461,0.727411554,0.773187698,0.740162144,0.72711255,0.772814799,NA,NA,0,0,1,2
30,1980,0.5536,Montana,0.520575056,0.556893402,0,0.479180592,0.56043956,0.013308464,0.087912088,0.120879121,0.054945055,0.453432841,0.448775334,0.595238095,0.006121703,0.119047619,0.214285714,0.023809524,0.448909408,0.76,0.6,0,1,7,0,51.3560791,56.97912216,0,1,0,1,1,0,Dem,1,0.363347555,0.234250392,0.190448297,0.236294237,0.234250392,0.190448297,NA,NA,0,1,0,4
30,1980,0.4464,Montana,0.479424944,0.443106598,0,0.520819408,0.56043956,0.013308464,0.032967033,0.120879121,-0.054945055,0.546915213,0.551224666,0.595238095,0.006121703,0.095238095,0.214285714,-0.023809524,0.551233245,0.76,0.6,0,1,7,0,51.3560791,56.97912216,0,1,0,1,1,0,Rep,1,0.636652445,0.765939844,0.809759073,0.763705763,0.765749608,0.809551703,NA,NA,0,0,1,4
30,1982,0.5536,Montana,0.538167592,0.56653491,0,0.505904179,0.505102041,0.025840301,0.056122449,0.112244898,0,0.50907438,0.516485639,0.571428571,0.015299445,0.040816327,0.102040816,-0.020408163,0.552854262,0.79,0.72,0,1,7,0,52.16302872,49.47938156,0,1,0,1,1,0,Dem,1,0.363347555,0.325859396,0.293597029,0.327874629,0.325859396,0.293597029,NA,NA,0,1,0,0
30,1982,0.4464,Montana,0.461832408,0.43346509,0,0.494095821,0.505102041,0.025840301,0.056122449,0.112244898,0,0.49149318,0.483514361,0.571428571,0.015299445,0.06122449,0.102040816,0.020408163,0.447324522,0.79,0.72,0,1,7,0,52.16302872,49.47938156,0,1,0,1,1,0,Rep,1,0.636652445,0.674507747,0.706801138,0.672125371,0.674140604,0.706402971,NA,NA,0,0,1,0
30,1984,0.7271,Montana,0.511902974,0.582964877,0,0.516681705,0.440860215,0.00884592,0.091397849,0.11827957,0.064516129,0.47344234,0.485872144,0.52173913,0.00013819,0.065217391,0.086956522,0.043478261,0.44683328,0.76,0.68,0,1,7,0,44.05498123,56.64487076,0,1,0,1,1,0,Dem,1,0.386986012,0.313719156,0.270969681,0.322282711,0.313719156,0.270969681,NA,NA,0,1,0,1
30,1984,0.2729,Montana,0.488097026,0.417035123,0,0.483318295,0.440860215,0.00884592,0.02688172,0.11827957,-0.064516129,0.526838596,0.514127856,0.52173913,0.00013819,0.02173913,0.086956522,-0.043478261,0.553302696,0.76,0.68,0,1,7,0,44.05498123,56.64487076,0,1,0,1,1,0,Rep,1,0.613013988,0.68647147,0.729222785,0.677717289,0.686280844,0.729030319,NA,NA,0,0,1,1
30,1986,0.7271,Montana,0.541379592,0.582964877,0,0.478247907,0.309090909,0.001704435,0.103030303,0.218181818,-0.012121212,0.508953009,0.499852297,0.697674419,0.000172341,0.093023256,0.162790698,0.023255814,0.501047894,0.89,0.72,0,1,7,0,46.60338593,58.52154922,0,1,0,1,1,0,Dem,1,0.386986012,0.328117466,0.276415392,0.352854639,0.328117466,0.276415392,NA,NA,0,1,0,3
30,1986,0.2729,Montana,0.458620408,0.417035123,0,0.521752093,0.309090909,0.001704435,0.115151515,0.218181818,0.012121212,0.491400664,0.500147703,0.697674419,0.000172341,0.069767442,0.162790698,-0.023255814,0.499117676,0.89,0.72,0,1,7,0,46.60338593,58.52154922,0,1,0,1,1,0,Rep,1,0.613013988,0.672188799,0.723883477,0.647145361,0.671882534,0.723584608,NA,NA,0,0,1,3
30,1988,0.4704,Montana,0.529403067,0.481333538,0,0.505627222,0.448275862,0.000301651,0.08045977,0.149425287,0.011494253,0.513797436,0.490180877,0.446808511,0.007560281,0.042553191,0.085106383,0,0.465954929,0.76,0.8,0,1,7,1,49.45442963,54.42698288,0,1,0,1,1,0,Dem,1,0.470118103,0.34763508,0.280208274,0.349691165,0.34763508,0.280208274,NA,NA,0,1,0,5
30,1988,0.5296,Montana,0.470596933,0.518666462,0,0.494372778,0.448275862,0.000301651,0.068965517,0.149425287,-0.011494253,0.486495558,0.509819123,0.446808511,0.007560281,0.042553191,0.085106383,0,0.534185907,0.76,0.8,0,1,7,1,49.45442963,54.42698288,0,1,0,1,1,0,Rep,1,0.529881897,0.652578791,0.720014608,0.650308835,0.65236492,0.719791726,NA,NA,0,0,1,5
30,1990,0.4704,Montana,0.49505724,0.69866313,0,0.552646973,0.543352601,0.000351809,0.10982659,0.156069364,0.063583815,0.523339597,0.559640055,0.744680851,0.00651501,0.063829787,0.085106383,0.042553191,0.543312596,0.81,0.68,0,1,7,1,38.57964706,38.24522018,0,1,0,1,1,0,Dem,1,0.470118103,0.31510172,0.289215235,0.31945206,0.31510172,0.289215235,NA,NA,0,1,0,7
30,1990,0.5296,Montana,0.50494276,0.30133687,0,0.447353027,0.543352601,0.000351809,0.046242775,0.156069364,-0.063583815,0.476998516,0.440359945,0.744680851,0.00651501,0.021276596,0.085106383,-0.042553191,0.456845851,0.81,0.68,0,1,7,1,38.57964706,38.24522018,0,1,0,1,1,0,Rep,1,0.529881897,0.685295654,0.711176524,0.68054794,0.68489828,0.710784765,NA,NA,0,0,1,7
30,1992,0.4865,Montana,0.517978239,0.69866313,0,0.488493,0.477011494,0.003804646,0.08045977,0.155172414,0.005747126,0.501218156,0.516629804,0.511111111,0.008674359,0.088888889,0.133333333,0.044444444,0.465318646,0.81,0.76,0,1,7,1,52.43094635,46.29979706,0,1,0,1,1,0,Dem,1,0.517240571,0.310284826,0.231826871,0.325590505,0.310284826,0.231826871,NA,NA,0,1,0,0
30,1992,0.5135,Montana,0.482021761,0.30133687,0,0.511507,0.477011494,0.003804646,0.074712644,0.155172414,-0.005747126,0.499049671,0.483370196,0.511111111,0.008674359,0.044444444,0.133333333,-0.044444444,0.534811739,0.81,0.76,0,1,7,1,52.43094635,46.29979706,0,1,0,1,1,0,Rep,1,0.482759429,0.689978116,0.768446312,0.674409495,0.689715174,0.768173129,NA,NA,0,0,1,0
30,1994,0.4865,Montana,0.53539194,0.376283937,0,0.438407279,0.427777778,0.002111433,0.066666667,0.122222222,0.011111111,0.438995312,0.456187317,0.489795918,0.000158753,0.06122449,0.102040816,0.020408163,0.429002463,0.66,0.518518519,0,1,7,1,46.40368271,41.69215393,0,1,0,1,1,0,Dem,1,0.517240571,0.269040981,0.232247121,0.267447426,0.269040981,0.232247121,NA,NA,0,1,0,2
30,1994,0.5135,Montana,0.46460806,0.623716063,0,0.561592721,0.427777778,0.002111433,0.055555556,0.122222222,-0.011111111,0.561304772,0.543812683,0.489795918,0.000158753,0.040816327,0.102040816,-0.020408163,0.571153272,0.66,0.518518519,0,1,7,1,46.40368271,41.69215393,0,1,0,1,1,0,Rep,1,0.482759429,0.731195483,0.767993733,0.732552574,0.730959019,0.767752879,NA,NA,0,0,1,2
30,1996,0.2083,Montana,0.451539622,0.525809408,0,0.443229694,0.433526012,0.015124125,0.092485549,0.196531792,-0.011560694,0.448994097,0.435819579,0.282608696,0.006525049,0.043478261,0.130434783,-0.043478261,0.461490599,0.9,0.72,0,1,7,1,38.33678436,31.63983917,0,1,0,1,1,0,Dem,1,0.483125895,0.276281022,0.272410747,0.25101989,0.276281022,0.272410747,NA,NA,0,1,0,4
30,1996,0.7917,Montana,0.548460378,0.474190592,1,0.556770306,0.433526012,0.015124125,0.104046243,0.196531792,0.011560694,0.551273521,0.564180421,0.282608696,0.006525049,0.086956522,0.130434783,0.043478261,0.538634839,0.9,0.72,0,1,7,1,38.33678436,31.63983917,0,1,0,1,1,0,Rep,1,0.516874105,0.72384587,0.727745803,0.74898011,0.723718978,0.727589253,NA,NA,0,0,1,4
30,1998,0.2083,Montana,0.455586842,0.525809408,0,0.427058235,0.386503067,0.013167583,0.098159509,0.251533742,-0.055214724,0.49025626,0.410777827,0.43902439,0.026048027,0.097560976,0.317073171,-0.12195122,0.478602488,0.7,0.68,0,1,7,1,41.62103271,30.05532837,0,1,0,1,1,0,Dem,1,0.483125895,0.321027451,0.322117241,0.304410653,0.321027451,0.322117241,1.543,1.545,0,1,0,6
30,1998,0.7917,Montana,0.544413158,0.474190592,1,0.572941765,0.386503067,0.013167583,0.153374233,0.251533742,0.055214724,0.510075729,0.589222173,0.43902439,0.026048027,0.219512195,0.317073171,0.12195122,0.521551843,0.7,0.68,0,1,7,1,41.62103271,30.05532837,0,1,0,1,1,0,Rep,1,0.516874105,0.679232732,0.678193284,0.695589347,0.678972549,0.677882759,1.543,1.545,0,0,1,6
30,2000,0.4801,Montana,0.473284021,0.483041499,0,0.448468632,0.472636816,0.028114676,0.034825871,0.07960199,-0.009950249,0.461392689,0.391399498,0.380952381,0.002687557,0.047619048,0.214285714,-0.119047619,0.484550334,0.54,0.48,0,1,7,1,42.37436295,30.35940361,0,1,0,1,1,0,Dem,1,0.36343638,0.316759431,0.335211146,0.322564496,0.316759431,0.335211146,1.475,1.502,0,1,0,8
30,2000,0.5199,Montana,0.526715979,0.516958501,1,0.551531368,0.472636816,0.028114676,0.044776119,0.07960199,0.009950249,0.538879451,0.608600502,0.380952381,0.002687557,0.166666667,0.214285714,0.119047619,0.51557583,0.54,0.48,0,1,7,1,42.37436295,30.35940361,0,1,0,1,1,0,Rep,1,0.63656362,0.683431563,0.66500559,0.677435504,0.683240569,0.664788854,1.475,1.502,0,0,1,8
30,2002,0.4801,Montana,0.335780078,0.66410667,0,0.483284955,0.433673469,0.031925306,0.066326531,0.12244898,0.010204082,0.492760653,0.428354949,0.325581395,0.000171469,0.046511628,0.162790698,-0.069767442,0.515467711,0.74,0.24,0,1,7,1,44.50462341,32.80784988,0,1,0,1,1,0,Dem,1,0.36343638,0.268969198,0.28927983,0.269779348,0.268969198,0.28927983,1.685,1.519,0,1,0,0
30,2002,0.5199,Montana,0.664219922,0.33589333,1,0.516715045,0.433673469,0.031925306,0.056122449,0.12244898,-0.010204082,0.507573592,0.571645051,0.325581395,0.000171469,0.11627907,0.162790698,0.069767442,0.484700245,0.74,0.24,0,1,7,1,44.50462341,32.80784988,0,1,0,1,1,0,Rep,1,0.63656362,0.73124529,0.710979867,0.730220652,0.731030802,0.71072017,1.685,1.519,0,0,1,0
30,2004,0.5229,Montana,0.337299216,0.66410667,0,0.482511383,0.463917526,0.036815448,0.046391753,0.092783505,0,0.47997749,0.527884856,0.418604651,0.014854274,0.11627907,0.186046512,0.046511628,0.493416058,0.67,0.44,0,1,7,1,44.42615128,34.78319931,0,1,0,1,1,0,Dem,1,0.394999238,0.412198117,0.438928939,0.415028005,0.412198117,0.438928939,1.698,1.519,1,0,0,2
30,2004,0.4771,Montana,0.662700784,0.33589333,0,0.517488617,0.463917526,0.036815448,0.046391753,0.092783505,0,0.520259845,0.472115144,0.418604651,0.014854274,0.069767442,0.186046512,-0.046511628,0.506700033,0.67,0.44,0,1,7,1,44.42615128,34.78319931,0,1,0,1,1,0,Rep,1,0.605000762,0.587962376,0.561251708,0.584971995,0.587801883,0.561071061,1.698,1.519,1,0,0,2
30,2006,0.5229,Montana,0.399246307,0.504496021,0,0.499762916,0.462686567,0.018333483,0.054726368,0.074626866,0.034825871,0.489559217,0.468552665,0.31372549,0.035119624,0.019607843,0.039215686,0,0.455894572,0.75,0.6,0,1,7,1,43.59009933,55.24220276,0,1,0,1,1,0,Dem,1,0.394999238,0.246708467,0.243452594,0.249356699,0.246708467,0.243452594,1.824,1.693,0,1,0,4
30,2006,0.4771,Montana,0.600753693,0.495503979,0,0.500237084,0.462686567,0.018333483,0.019900498,0.074626866,-0.034825871,0.510704244,0.531447335,0.31372549,0.035119624,0.019607843,0.039215686,0,0.544230326,0.75,0.6,0,1,7,1,43.59009933,55.24220276,0,1,0,1,1,0,Rep,1,0.605000762,0.753442499,0.756715704,0.750643301,0.753291533,0.756547406,1.824,1.693,0,0,1,4
30,2008,0.6682,Montana,0.335766581,0.729159775,0,0.493579096,0.419689119,0.011427109,0.046632124,0.077720207,0.015544041,0.494665405,0.527634481,0.325581395,0.025631108,0.093023256,0.162790698,0.023255814,0.53665111,0.62,0.44,0,1,7,1,62.69924545,53.99093246,0,1,0,1,1,0,Dem,1,0.488305967,0.420418821,0.406622054,0.421126609,0.420418821,0.406622054,1.87,1.804,1,0,0,0
30,2008,0.3318,Montana,0.664233419,0.270840225,0,0.506420904,0.419689119,0.011427109,0.031088083,0.077720207,-0.015544041,0.505557196,0.472365519,0.325581395,0.025631108,0.069767442,0.162790698,-0.023255814,0.46346276,0.62,0.44,0,1,7,1,62.69924545,53.99093246,0,1,0,1,1,0,Rep,1,0.511694033,0.579630978,0.593425435,0.578873391,0.579581179,0.593377946,1.87,1.804,1,0,0,0
30,2010,0.6682,Montana,0.359057854,0.729159775,0,0.381183952,0.450549451,0.017548299,0.054945055,0.137362637,-0.027472527,0.445222208,0.345497245,0.311111111,0.00809632,0.022222222,0.133333333,-0.088888889,0.415621779,0.64,0.36,0,1,7,1,44.54411697,51.78105927,0,1,0,1,1,0,Dem,1,0.488305967,0.415394123,0.429448362,0.475428602,0.415394123,0.429448362,NA,NA,1,0,0,0
30,2010,0.3318,Montana,0.640942146,0.270840225,0,0.618816048,0.450549451,0.017548299,0.082417582,0.137362637,0.027472527,0.555093499,0.654502755,0.311111111,0.00809632,0.111111111,0.133333333,0.088888889,0.58451978,0.64,0.36,0,1,7,1,44.54411697,51.78105927,0,1,0,1,1,0,Rep,1,0.511694033,0.584626303,0.570578398,0.524571398,0.584605877,0.570551638,NA,NA,1,0,0,0
30,2012,0.508135104,Montana,0.445125726,0.519895459,0,0.413194111,0.385026738,0.021546248,0.026737968,0.106951872,-0.053475936,0.474614174,0.499715356,0.408163265,0.009633573,0.06122449,0.06122449,0.06122449,0.46484413,0.65,0.52,0,1,7,1,55.29402542,47.77313995,0,1,0,1,1,0,Dem,1,0.429657681,0.427449695,0.436053688,0.418136513,0.427449695,0.436053688,2.138,1.939,1,0,0,2
30,2012,0.491864896,Montana,0.554874274,0.480104541,0,0.586805889,0.385026738,0.021546248,0.080213904,0.106951872,0.053475936,0.525616516,0.500284644,0.408163265,0.009633573,0,0.06122449,-0.06122449,0.535266149,0.65,0.52,0,1,7,1,55.29402542,47.77313995,0,1,0,1,1,0,Rep,1,0.570342319,0.572553453,0.563984476,0.581863487,0.572550305,0.563946312,2.138,1.939,1,0,0,2
30,2014,0.508135104,Montana,0.42174262,0.409469097,0,0.43163762,0.233676976,0.017679757,0.065292096,0.075601375,0.054982818,0.355568342,0.408574728,0.24742268,0.002155361,0.020618557,0.020618557,0.020618557,0.367200564,0.68,0.28,0,1,7,1,47.50259781,42.56874847,0,1,0,1,1,0,Dem,1,0.429657681,0.344342261,0.338430199,0.377096506,0.344342261,0.338430199,2.244,1.958,0,1,0,4
30,2014,0.491864896,Montana,0.57825738,0.590530903,0,0.56836238,0.233676976,0.017679757,0.010309278,0.075601375,-0.054982818,0.644708584,0.591425272,0.24742268,0.002155361,0,0.020618557,-0.020618557,0.632944185,0.68,0.28,0,1,7,1,47.50259781,42.56874847,0,1,0,1,1,0,Rep,1,0.570342319,0.655628562,0.661559789,0.622903494,0.655657739,0.661569801,2.244,1.958,0,0,1,4
30,2016,0.520138279,Montana,0.4191505,0.409469097,0,0.443548891,0.256227758,0.010307902,0.088967972,0.117437722,0.060498221,0.349151637,0.400077917,0.434782609,0.007496263,0.017391304,0.113043478,-0.07826087,0.407555218,0.66,0.4,0,NA,7,1,43.05156326,44.16474152,0,1,0,1,1,0,Dem,NA,0.388903357,0.293128475,0.282219078,0.290657171,0.293128475,0.282219078,2.273,2.024,0,1,0,6
30,2016,0.479861721,Montana,0.5808495,0.590530903,0,0.556451109,0.256227758,0.010307902,0.028469751,0.117437722,-0.060498221,0.651054321,0.599922083,0.434782609,0.007496263,0.095652174,0.113043478,0.07826087,0.592558259,0.66,0.4,0,NA,7,1,43.05156326,44.16474152,0,1,0,1,1,0,Rep,NA,0.611096643,0.70686579,0.717773476,0.709342829,0.706871525,0.717780922,2.273,2.024,0,0,1,6
32,1978,0.414,Nevada,0.748923352,0.667142145,0,0.588882783,0.355555556,0.042484158,0.055555556,0.088888889,0.022222222,0.592909201,0.6204891,0.291666667,0.037297344,0,0,0,0.587315715,0.75,0.571428571,0,2,7,0,19.90695953,56.96680069,1,0,0,1,1,1,Dem,0,0.477306041,0.508161814,0.487008377,0.384848165,0.508161814,0.487008377,NA,NA,1,0,0,2
32,1978,0.586,Nevada,0.251076648,0.332857855,0,0.411117217,0.355555556,0.042484158,0.033333333,0.088888889,-0.022222222,0.40737522,0.3795109,0.291666667,0.037297344,0,0,0,0.41272519,0.75,0.571428571,0,2,7,0,19.90695953,56.96680069,1,0,0,1,1,1,Rep,0,0.522693959,0.49187317,0.51306798,0.615151835,0.491838186,0.512991623,NA,NA,1,0,0,2
32,1980,0.414,Nevada,0.723296973,0.389794079,0,0.513880996,0.404255319,0.036345121,0.074468085,0.117021277,0.031914894,0.553272965,0.567350679,0,0.049379888,0.047619048,0.047619048,0.047619048,0.693975465,0.85,0.666666667,0,2,7,0,21.48111916,41.05885315,1,0,0,1,1,1,Dem,0,0.300726713,0.43480967,0.445828995,0.407754408,0.43480967,0.445828995,NA,NA,1,0,0,4
32,1980,0.586,Nevada,0.276703027,0.610205921,0,0.486119004,0.404255319,0.036345121,0.042553191,0.117021277,-0.031914894,0.446967973,0.432649321,0,0.049379888,0,0.047619048,-0.047619048,0.306080471,0.85,0.666666667,0,2,7,0,21.48111916,41.05885315,1,0,0,1,1,1,Rep,0,0.699273287,0.565290336,0.554281747,0.592245592,0.56519033,0.554171005,NA,NA,1,0,0,4
32,1982,0.5614,Nevada,0.496311335,0.487968796,1,0.48886355,0.397849462,0.014835738,0.043010753,0.086021505,0,0.541826967,0.675085961,0.318181818,0.060376866,0.045454545,0.090909091,0,0.586765946,0.571428571,0.272727273,0,2,7,0,26.88611984,41.05885315,1,0,0,1,1,1,Dem,0,0.300726713,0.308859946,0.302758687,0.312058217,0.308859946,0.302758687,NA,NA,0,1,0,0
32,1982,0.4386,Nevada,0.503688665,0.512031204,0,0.51113645,0.397849462,0.014835738,0.043010753,0.086021505,0,0.458378845,0.324914039,0.318181818,0.060376866,0.045454545,0.090909091,0,0.413290549,0.571428571,0.272727273,0,2,7,0,26.88611984,41.05885315,1,0,0,1,1,1,Rep,0,0.699273287,0.691202801,0.69731011,0.687941783,0.691140054,0.697241313,NA,NA,0,0,1,0
32,1984,0.5614,Nevada,0.413445327,0.487968796,1,0.463505951,0.5,0.03166656,0.051282051,0.08974359,0.012820513,0.487749258,0.479476852,0.47826087,0.059017986,0,0.043478261,-0.043478261,0.533232985,0.738095238,0.4,0,2,7,0,43.02758026,61.70594788,1,0,0,1,1,1,Dem,0,0.326843184,0.254133142,0.239576806,0.243762523,0.254133142,0.239576806,NA,NA,0,1,0,1
